date;unit;consumption;time
7.4.2019;fridge;35,8W;06:30
7.4.2019;fridge;34,4W;06:35
7.4.2019;fridge;34,4W;06:40
7.4.2019;fridge;33,9W;06:45
7.4.2019;fridge;33,3W;06:50
7.4.2019;fridge;32,1W;06:55
7.4.2019;fridge;2,6W;07:00
7.4.2019;fridge;2,6W;07:05
7.4.2019;fridge;1,1W;07:10
7.4.2019;fridge;1,1W;07:15
7.4.2019;fridge;33,6W;07:20
7.4.2019;fridge;33,6W;07:25
7.4.2019;fridge;36,7W;07:30
7.4.2019;fridge;36,7W;07:35
7.4.2019;fridge;36,2W;07:40
7.4.2019;fridge;34,3W;07:45
7.4.2019;fridge;34,1W;07:50
7.4.2019;fridge;33,0W;07:55
7.4.2019;fridge;33,7W;08:00
7.4.2019;fridge;31,6W;08:05
7.4.2019;fridge;2,3W;08:10
7.4.2019;fridge;2,3W;08:15
7.4.2019;fridge;2,3W;08:20
7.4.2019;fridge;2,3W;08:25
7.4.2019;fridge;34,5W;08:30
7.4.2019;fridge;34,5W;08:35
7.4.2019;fridge;36,5W;08:40
7.4.2019;fridge;36,7W;08:45
7.4.2019;fridge;36,7W;08:50
7.4.2019;fridge;34,0W;08:55
7.4.2019;fridge;34,0W;09:00
7.4.2019;fridge;33,7W;09:05
7.4.2019;fridge;33,2W;09:10
7.4.2019;fridge;2,8W;09:15
7.4.2019;fridge;2,8W;09:20
7.4.2019;fridge;2,8W;09:25
7.4.2019;fridge;2,8W;09:30
7.4.2019;fridge;2,8W;09:35
7.4.2019;fridge;34,4W;09:40
7.4.2019;fridge;35,8W;09:45
7.4.2019;fridge;36,5W;09:50
7.4.2019;fridge;36,5W;09:55
7.4.2019;fridge;33,9W;10:00
7.4.2019;fridge;34,3W;10:05
7.4.2019;fridge;34,0W;10:10
7.4.2019;fridge;32,9W;10:15
7.4.2019;fridge;32,1W;10:20
7.4.2019;fridge;2,7W;10:25
7.4.2019;fridge;2,7W;10:30
7.4.2019;fridge;2,7W;10:35
7.4.2019;fridge;2,7W;10:40
7.4.2019;fridge;26,8W;10:45
7.4.2019;fridge;34,7W;10:50
7.4.2019;fridge;35,6W;10:55
7.4.2019;fridge;37,4W;11:00
7.4.2019;fridge;36,9W;11:05
7.4.2019;fridge;36,9W;11:10
7.4.2019;fridge;34,3W;11:15
7.4.2019;fridge;33,9W;11:20
7.4.2019;fridge;33,6W;11:25
7.4.2019;fridge;33,3W;11:30
7.4.2019;fridge;2,6W;11:35
7.4.2019;fridge;1,6W;11:40
7.4.2019;fridge;1,6W;11:45
7.4.2019;fridge;1,5W;11:50
7.4.2019;fridge;28,5W;11:55
7.4.2019;fridge;35,1W;12:00
7.4.2019;fridge;36,7W;12:05
7.4.2019;fridge;37,1W;12:10
7.4.2019;fridge;37,1W;12:15
7.4.2019;fridge;33,9W;12:20
7.4.2019;fridge;34,6W;12:25
7.4.2019;fridge;34,4W;12:30
7.4.2019;fridge;33,6W;12:35
7.4.2019;fridge;33,5W;12:40
7.4.2019;fridge;2,5W;12:45
7.4.2019;fridge;1,3W;12:50
7.4.2019;fridge;1,3W;12:55
7.4.2019;fridge;1,3W;13:00
7.4.2019;fridge;29,6W;13:05
7.4.2019;fridge;35,4W;13:10
7.4.2019;fridge;36,0W;13:15
7.4.2019;fridge;36,6W;13:20
7.4.2019;fridge;36,6W;13:25
7.4.2019;fridge;35,2W;13:30
7.4.2019;fridge;34,7W;13:35
7.4.2019;fridge;34,5W;13:40
7.4.2019;fridge;33,9W;13:45
7.4.2019;fridge;33,2W;13:50
7.4.2019;fridge;2,5W;13:55
7.4.2019;fridge;1,9W;14:00
7.4.2019;fridge;1,9W;14:05
7.4.2019;fridge;1,9W;14:10
7.4.2019;fridge;26,4W;14:15
7.4.2019;fridge;33,5W;14:20
7.4.2019;fridge;37,0W;14:25
7.4.2019;fridge;37,0W;14:30
7.4.2019;fridge;36,7W;14:35
7.4.2019;fridge;34,8W;14:40
7.4.2019;fridge;35,1W;14:45
7.4.2019;fridge;33,8W;14:50
7.4.2019;fridge;33,3W;14:55
7.4.2019;fridge;32,9W;15:00
7.4.2019;fridge;33,6W;15:05
7.4.2019;fridge;2,8W;15:10
7.4.2019;fridge;2,8W;15:15
7.4.2019;fridge;2,8W;15:20
7.4.2019;fridge;2,8W;15:25
7.4.2019;fridge;33,7W;15:30
7.4.2019;fridge;35,4W;15:35
7.4.2019;fridge;35,4W;15:40
7.4.2019;fridge;37,2W;15:45
7.4.2019;fridge;37,2W;15:50
7.4.2019;fridge;35,0W;15:55
7.4.2019;fridge;35,0W;16:00
7.4.2019;fridge;34,4W;16:05
7.4.2019;fridge;34,4W;16:10
7.4.2019;fridge;33,7W;16:15
7.4.2019;fridge;2,4W;16:20
7.4.2019;fridge;1,5W;16:25
7.4.2019;fridge;1,5W;16:30
7.4.2019;fridge;1,5W;16:35
7.4.2019;fridge;27,1W;16:40
7.4.2019;fridge;34,0W;16:45
7.4.2019;fridge;34,0W;16:50
7.4.2019;fridge;34,0W;16:55
7.4.2019;fridge;37,8W;17:00
7.4.2019;fridge;34,8W;17:05
7.4.2019;fridge;34,8W;17:10
7.4.2019;fridge;35,1W;17:15
7.4.2019;fridge;35,1W;17:20
7.4.2019;fridge;33,8W;17:25
7.4.2019;fridge;33,3W;17:30
7.4.2019;fridge;154,9W;17:35
7.4.2019;fridge;154,9W;17:40
7.4.2019;fridge;154,9W;17:45
7.4.2019;fridge;154,8W;17:50
7.4.2019;fridge;154,8W;17:55
7.4.2019;fridge;154,8W;18:00
7.4.2019;fridge;57,8W;18:05
7.4.2019;fridge;43,9W;18:10
7.4.2019;fridge;43,9W;18:15
7.4.2019;fridge;42,5W;18:20
7.4.2019;fridge;42,5W;18:25
7.4.2019;fridge;42,5W;18:30
7.4.2019;fridge;40,8W;18:35
7.4.2019;fridge;40,8W;18:40
7.4.2019;fridge;40,6W;18:45
7.4.2019;fridge;37,4W;18:50
7.4.2019;fridge;37,2W;18:55
7.4.2019;fridge;37,2W;19:00
7.4.2019;fridge;36,1W;19:05
7.4.2019;fridge;35,7W;19:10
7.4.2019;fridge;35,7W;19:15
7.4.2019;fridge;33,6W;19:20
7.4.2019;fridge;34,8W;19:25
7.4.2019;fridge;34,5W;19:30
7.4.2019;fridge;35,0W;19:35
7.4.2019;fridge;34,2W;19:40
7.4.2019;fridge;34,2W;19:45
7.4.2019;fridge;34,2W;19:50
7.4.2019;fridge;34,1W;19:55
7.4.2019;fridge;35,9W;20:00
7.4.2019;fridge;36,6W;20:05
7.4.2019;fridge;36,6W;20:10
7.4.2019;fridge;36,6W;20:15
7.4.2019;fridge;35,4W;20:20
7.4.2019;fridge;34,8W;20:25
7.4.2019;fridge;33,9W;20:30
7.4.2019;fridge;33,9W;20:35
7.4.2019;fridge;33,9W;20:40
7.4.2019;fridge;2,7W;20:45
7.4.2019;fridge;2,7W;20:50
7.4.2019;fridge;2,7W;20:55
7.4.2019;fridge;2,7W;21:00
7.4.2019;fridge;34,5W;21:05
7.4.2019;fridge;35,3W;21:10
7.4.2019;fridge;37,1W;21:15
7.4.2019;fridge;37,1W;21:20
7.4.2019;fridge;37,1W;21:25
7.4.2019;fridge;36,0W;21:30
7.4.2019;fridge;34,9W;21:35
7.4.2019;fridge;34,9W;21:40
7.4.2019;fridge;34,4W;21:45
7.4.2019;fridge;34,8W;21:50
7.4.2019;fridge;34,2W;21:55
7.4.2019;fridge;34,2W;22:00
7.4.2019;fridge;2,5W;22:05
7.4.2019;fridge;1,9W;22:10
7.4.2019;fridge;1,9W;22:15
7.4.2019;fridge;1,9W;22:20
7.4.2019;fridge;30,2W;22:25
7.4.2019;fridge;35,6W;22:30
7.4.2019;fridge;37,0W;22:35
7.4.2019;fridge;37,0W;22:40
7.4.2019;fridge;37,2W;22:45
7.4.2019;fridge;37,2W;22:50
7.4.2019;fridge;35,1W;22:55
7.4.2019;fridge;35,1W;23:00
7.4.2019;fridge;33,6W;23:05
7.4.2019;fridge;33,1W;23:10
7.4.2019;fridge;33,6W;23:15
7.4.2019;fridge;33,6W;23:20
7.4.2019;fridge;2,7W;23:25
7.4.2019;fridge;2,7W;23:30
7.4.2019;fridge;2,7W;23:35
7.4.2019;fridge;2,7W;23:40
7.4.2019;fridge;35,2W;23:45
7.4.2019;fridge;36,3W;23:50
7.4.2019;fridge;36,5W;23:55
8.4.2019;fridge;37,2W;00:00
8.4.2019;fridge;37,4W;00:05
8.4.2019;fridge;35,2W;00:10
8.4.2019;fridge;35,2W;00:15
8.4.2019;fridge;35,2W;00:20
8.4.2019;fridge;34,3W;00:25
8.4.2019;fridge;33,7W;00:30
8.4.2019;fridge;33,3W;00:35
8.4.2019;fridge;2,5W;00:40
8.4.2019;fridge;2,5W;00:45
8.4.2019;fridge;1,5W;00:50
8.4.2019;fridge;1,5W;00:55
8.4.2019;fridge;30,0W;01:00
8.4.2019;fridge;36,2W;01:05
8.4.2019;fridge;37,0W;01:10
8.4.2019;fridge;37,3W;01:15
8.4.2019;fridge;37,9W;01:20
8.4.2019;fridge;35,2W;01:25
8.4.2019;fridge;34,2W;01:30
8.4.2019;fridge;34,3W;01:35
8.4.2019;fridge;34,4W;01:40
8.4.2019;fridge;33,6W;01:45
8.4.2019;fridge;33,3W;01:50
8.4.2019;fridge;2,5W;01:55
8.4.2019;fridge;2,5W;02:00
8.4.2019;fridge;2,5W;02:05
8.4.2019;fridge;2,5W;02:10
8.4.2019;fridge;28,0W;02:15
8.4.2019;fridge;36,0W;02:20
8.4.2019;fridge;36,0W;02:25
8.4.2019;fridge;37,9W;02:30
8.4.2019;fridge;37,3W;02:35
8.4.2019;fridge;36,2W;02:40
8.4.2019;fridge;34,6W;02:45
8.4.2019;fridge;34,2W;02:50
8.4.2019;fridge;34,2W;02:55
8.4.2019;fridge;33,8W;03:00
8.4.2019;fridge;33,8W;03:05
8.4.2019;fridge;32,4W;03:10
8.4.2019;fridge;2,6W;03:15
8.4.2019;fridge;2,6W;03:20
8.4.2019;fridge;2,6W;03:25
8.4.2019;fridge;2,6W;03:30
8.4.2019;fridge;35,7W;03:35
8.4.2019;fridge;35,2W;03:40
8.4.2019;fridge;36,6W;03:45
8.4.2019;fridge;36,9W;03:50
8.4.2019;fridge;35,4W;03:55
8.4.2019;fridge;34,6W;04:00
8.4.2019;fridge;34,6W;04:05
8.4.2019;fridge;34,9W;04:10
8.4.2019;fridge;34,9W;04:15
8.4.2019;fridge;34,2W;04:20
8.4.2019;fridge;2,7W;04:25
8.4.2019;fridge;2,7W;04:30
8.4.2019;fridge;2,7W;04:35
8.4.2019;fridge;2,7W;04:40
8.4.2019;fridge;27,2W;04:45
8.4.2019;fridge;36,2W;04:50
8.4.2019;fridge;36,2W;04:55
8.4.2019;fridge;37,0W;05:00
8.4.2019;fridge;37,0W;05:05
8.4.2019;fridge;34,6W;05:10
8.4.2019;fridge;34,5W;05:15
8.4.2019;fridge;34,0W;05:20
8.4.2019;fridge;32,9W;05:25
8.4.2019;fridge;34,3W;05:30
8.4.2019;fridge;32,4W;05:35
8.4.2019;fridge;1,6W;05:40
8.4.2019;fridge;1,6W;05:45
8.4.2019;fridge;1,6W;05:50
8.4.2019;fridge;1,6W;05:55
8.4.2019;fridge;33,9W;06:00
8.4.2019;fridge;35,8W;06:05
8.4.2019;fridge;36,5W;06:10
8.4.2019;fridge;37,1W;06:15
8.4.2019;fridge;36,4W;06:20
8.4.2019;fridge;34,9W;06:25
8.4.2019;fridge;34,9W;06:30
8.4.2019;fridge;34,7W;06:35
8.4.2019;fridge;33,6W;06:40
8.4.2019;fridge;34,4W;06:45
8.4.2019;fridge;34,4W;06:50
8.4.2019;fridge;1,5W;06:55
8.4.2019;fridge;1,5W;07:00
8.4.2019;fridge;1,5W;07:05
8.4.2019;fridge;1,5W;07:10
8.4.2019;fridge;33,5W;07:15
8.4.2019;fridge;36,2W;07:20
8.4.2019;fridge;37,5W;07:25
8.4.2019;fridge;37,0W;07:30
8.4.2019;fridge;35,2W;07:35
8.4.2019;fridge;34,4W;07:40
8.4.2019;fridge;34,4W;07:45
8.4.2019;fridge;33,8W;07:50
8.4.2019;fridge;33,6W;07:55
8.4.2019;fridge;32,7W;08:00
8.4.2019;fridge;2,7W;08:05
8.4.2019;fridge;1,5W;08:10
8.4.2019;fridge;1,5W;08:15
8.4.2019;fridge;1,5W;08:20
8.4.2019;fridge;35,1W;08:25
8.4.2019;fridge;35,1W;08:30
8.4.2019;fridge;37,3W;08:35
8.4.2019;fridge;37,3W;08:40
8.4.2019;fridge;36,8W;08:45
8.4.2019;fridge;34,9W;08:50
8.4.2019;fridge;33,5W;08:55
8.4.2019;fridge;34,0W;09:00
8.4.2019;fridge;33,6W;09:05
8.4.2019;fridge;33,3W;09:10
8.4.2019;fridge;2,7W;09:15
8.4.2019;fridge;2,7W;09:20
8.4.2019;fridge;2,7W;09:25
8.4.2019;fridge;2,7W;09:30
8.4.2019;fridge;30,2W;09:35
8.4.2019;fridge;35,3W;09:40
8.4.2019;fridge;37,5W;09:45
8.4.2019;fridge;37,5W;09:50
8.4.2019;fridge;37,0W;09:55
8.4.2019;fridge;34,8W;10:00
8.4.2019;fridge;33,8W;10:05
8.4.2019;fridge;34,0W;10:10
8.4.2019;fridge;34,5W;10:15
8.4.2019;fridge;33,9W;10:20
8.4.2019;fridge;2,6W;10:25
8.4.2019;fridge;1,5W;10:30
8.4.2019;fridge;1,5W;10:35
8.4.2019;fridge;1,5W;10:40
8.4.2019;fridge;27,0W;10:45
8.4.2019;fridge;34,7W;10:50
8.4.2019;fridge;34,9W;10:55
8.4.2019;fridge;34,9W;11:00
8.4.2019;fridge;36,2W;11:05
8.4.2019;fridge;35,7W;11:10
8.4.2019;fridge;34,8W;11:15
8.4.2019;fridge;34,3W;11:20
8.4.2019;fridge;34,2W;11:25
8.4.2019;fridge;33,5W;11:30
8.4.2019;fridge;33,1W;11:35
8.4.2019;fridge;1,4W;11:40
8.4.2019;fridge;1,5W;11:45
8.4.2019;fridge;1,5W;11:50
8.4.2019;fridge;1,5W;11:55
8.4.2019;fridge;37,6W;12:00
8.4.2019;fridge;37,6W;12:05
8.4.2019;fridge;37,6W;12:10
8.4.2019;fridge;37,6W;12:15
8.4.2019;fridge;36,5W;12:20
8.4.2019;fridge;34,7W;12:25
8.4.2019;fridge;34,4W;12:30
8.4.2019;fridge;34,2W;12:35
8.4.2019;fridge;33,9W;12:40
8.4.2019;fridge;34,2W;12:45
8.4.2019;fridge;34,2W;12:50
8.4.2019;fridge;2,7W;12:55
8.4.2019;fridge;2,7W;13:00
8.4.2019;fridge;2,7W;13:05
8.4.2019;fridge;25,7W;13:10
8.4.2019;fridge;35,8W;13:15
8.4.2019;fridge;35,8W;13:20
8.4.2019;fridge;35,8W;13:25
8.4.2019;fridge;37,4W;13:30
8.4.2019;fridge;42,4W;13:35
8.4.2019;fridge;50,8W;13:40
8.4.2019;fridge;65,4W;13:45
8.4.2019;fridge;65,4W;13:50
8.4.2019;fridge;2,8W;13:55
8.4.2019;fridge;2,8W;14:00
8.4.2019;fridge;1,6W;14:05
8.4.2019;fridge;1,4W;14:10
8.4.2019;fridge;2,6W;14:15
8.4.2019;fridge;66,1W;14:20
8.4.2019;fridge;66,1W;14:25
8.4.2019;fridge;66,1W;14:30
8.4.2019;fridge;66,1W;14:35
8.4.2019;fridge;66,1W;14:40
8.4.2019;fridge;66,1W;14:45
8.4.2019;fridge;2,6W;14:50
8.4.2019;fridge;3,2W;14:55
8.4.2019;fridge;3,2W;15:00
8.4.2019;fridge;3,2W;15:05
8.4.2019;fridge;3,2W;15:10
8.4.2019;fridge;35,9W;15:15
8.4.2019;fridge;36,4W;15:20
8.4.2019;fridge;36,4W;15:25
8.4.2019;fridge;35,6W;15:30
8.4.2019;fridge;36,8W;15:35
8.4.2019;fridge;36,8W;15:40
8.4.2019;fridge;36,2W;15:45
8.4.2019;fridge;35,8W;15:50
8.4.2019;fridge;34,3W;15:55
8.4.2019;fridge;35,9W;16:00
8.4.2019;fridge;35,9W;16:05
8.4.2019;fridge;33,3W;16:10
8.4.2019;fridge;2,9W;16:15
8.4.2019;fridge;2,9W;16:20
8.4.2019;fridge;2,9W;16:25
8.4.2019;fridge;27,7W;16:30
8.4.2019;fridge;35,7W;16:35
8.4.2019;fridge;35,7W;16:40
8.4.2019;fridge;37,7W;16:45
8.4.2019;fridge;38,3W;16:50
8.4.2019;fridge;38,3W;16:55
8.4.2019;fridge;37,0W;17:00
8.4.2019;fridge;36,1W;17:05
8.4.2019;fridge;35,7W;17:10
8.4.2019;fridge;35,7W;17:15
8.4.2019;fridge;34,2W;17:20
8.4.2019;fridge;34,3W;17:25
8.4.2019;fridge;2,9W;17:30
8.4.2019;fridge;2,5W;17:35
8.4.2019;fridge;2,5W;17:40
8.4.2019;fridge;1,6W;17:45
8.4.2019;fridge;35,4W;17:50
8.4.2019;fridge;36,1W;17:55
8.4.2019;fridge;36,3W;18:00
8.4.2019;fridge;36,3W;18:05
8.4.2019;fridge;37,1W;18:10
8.4.2019;fridge;37,1W;18:15
8.4.2019;fridge;37,1W;18:20
8.4.2019;fridge;34,7W;18:25
8.4.2019;fridge;34,4W;18:30
8.4.2019;fridge;34,4W;18:35
8.4.2019;fridge;34,2W;18:40
8.4.2019;fridge;2,8W;18:45
8.4.2019;fridge;2,8W;18:50
8.4.2019;fridge;2,8W;18:55
8.4.2019;fridge;2,8W;19:00
8.4.2019;fridge;27,5W;19:05
8.4.2019;fridge;35,7W;19:10
8.4.2019;fridge;34,9W;19:15
8.4.2019;fridge;37,2W;19:20
8.4.2019;fridge;37,2W;19:25
8.4.2019;fridge;35,3W;19:30
8.4.2019;fridge;35,3W;19:35
8.4.2019;fridge;34,3W;19:40
8.4.2019;fridge;34,4W;19:45
8.4.2019;fridge;33,8W;19:50
8.4.2019;fridge;33,8W;19:55
8.4.2019;fridge;33,8W;20:00
8.4.2019;fridge;2,7W;20:05
8.4.2019;fridge;2,7W;20:10
8.4.2019;fridge;2,7W;20:15
8.4.2019;fridge;27,1W;20:20
8.4.2019;fridge;34,5W;20:25
8.4.2019;fridge;34,5W;20:30
8.4.2019;fridge;37,3W;20:35
8.4.2019;fridge;36,9W;20:40
8.4.2019;fridge;36,7W;20:45
8.4.2019;fridge;35,3W;20:50
8.4.2019;fridge;33,6W;20:55
8.4.2019;fridge;34,2W;21:00
8.4.2019;fridge;33,5W;21:05
8.4.2019;fridge;33,6W;21:10
8.4.2019;fridge;32,8W;21:15
8.4.2019;fridge;2,8W;21:20
8.4.2019;fridge;2,8W;21:25
8.4.2019;fridge;2,4W;21:30
8.4.2019;fridge;28,5W;21:35
8.4.2019;fridge;67,6W;21:40
8.4.2019;fridge;68,6W;21:45
8.4.2019;fridge;68,6W;21:50
8.4.2019;fridge;187,3W;21:55
8.4.2019;fridge;154,3W;22:00
8.4.2019;fridge;154,3W;22:05
8.4.2019;fridge;154,3W;22:10
8.4.2019;fridge;154,3W;22:15
8.4.2019;fridge;39,4W;22:20
8.4.2019;fridge;44,3W;22:25
8.4.2019;fridge;44,3W;22:30
8.4.2019;fridge;44,3W;22:35
8.4.2019;fridge;44,3W;22:40
8.4.2019;fridge;41,0W;22:45
8.4.2019;fridge;41,0W;22:50
8.4.2019;fridge;40,0W;22:55
8.4.2019;fridge;40,1W;23:00
8.4.2019;fridge;40,1W;23:05
8.4.2019;fridge;37,9W;23:10
8.4.2019;fridge;37,3W;23:15
8.4.2019;fridge;37,3W;23:20
8.4.2019;fridge;35,9W;23:25
8.4.2019;fridge;35,9W;23:30
8.4.2019;fridge;34,9W;23:35
8.4.2019;fridge;35,3W;23:40
8.4.2019;fridge;34,8W;23:45
8.4.2019;fridge;34,9W;23:50
8.4.2019;fridge;34,9W;23:55
9.4.2019;fridge;37,1W;00:00
9.4.2019;fridge;37,3W;00:05
9.4.2019;fridge;36,9W;00:10
9.4.2019;fridge;36,9W;00:15
9.4.2019;fridge;36,2W;00:20
9.4.2019;fridge;35,2W;00:25
9.4.2019;fridge;35,0W;00:30
9.4.2019;fridge;35,0W;00:35
9.4.2019;fridge;34,1W;00:40
9.4.2019;fridge;33,4W;00:45
9.4.2019;fridge;33,1W;00:50
9.4.2019;fridge;33,8W;00:55
9.4.2019;fridge;33,6W;01:00
9.4.2019;fridge;2,0W;01:05
9.4.2019;fridge;2,0W;01:10
9.4.2019;fridge;2,0W;01:15
9.4.2019;fridge;31,9W;01:20
9.4.2019;fridge;35,9W;01:25
9.4.2019;fridge;37,0W;01:30
9.4.2019;fridge;38,2W;01:35
9.4.2019;fridge;38,2W;01:40
9.4.2019;fridge;36,7W;01:45
9.4.2019;fridge;35,6W;01:50
9.4.2019;fridge;35,4W;01:55
9.4.2019;fridge;35,4W;02:00
9.4.2019;fridge;34,6W;02:05
9.4.2019;fridge;34,6W;02:10
9.4.2019;fridge;33,6W;02:15
9.4.2019;fridge;32,7W;02:20
9.4.2019;fridge;2,6W;02:25
9.4.2019;fridge;1,7W;02:30
9.4.2019;fridge;1,7W;02:35
9.4.2019;fridge;1,7W;02:40
9.4.2019;fridge;35,9W;02:45
9.4.2019;fridge;37,1W;02:50
9.4.2019;fridge;37,1W;02:55
9.4.2019;fridge;37,1W;03:00
9.4.2019;fridge;37,9W;03:05
9.4.2019;fridge;37,9W;03:10
9.4.2019;fridge;35,9W;03:15
9.4.2019;fridge;33,6W;03:20
9.4.2019;fridge;34,3W;03:25
9.4.2019;fridge;34,2W;03:30
9.4.2019;fridge;34,0W;03:35
9.4.2019;fridge;34,0W;03:40
9.4.2019;fridge;2,8W;03:45
9.4.2019;fridge;1,6W;03:50
9.4.2019;fridge;1,6W;03:55
9.4.2019;fridge;1,6W;04:00
9.4.2019;fridge;25,5W;04:05
9.4.2019;fridge;35,6W;04:10
9.4.2019;fridge;37,5W;04:15
9.4.2019;fridge;37,8W;04:20
9.4.2019;fridge;37,3W;04:25
9.4.2019;fridge;37,3W;04:30
9.4.2019;fridge;37,3W;04:35
9.4.2019;fridge;34,3W;04:40
9.4.2019;fridge;33,7W;04:45
9.4.2019;fridge;34,3W;04:50
9.4.2019;fridge;33,8W;04:55
9.4.2019;fridge;33,9W;05:00
9.4.2019;fridge;33,7W;05:05
9.4.2019;fridge;2,0W;05:10
9.4.2019;fridge;2,0W;05:15
9.4.2019;fridge;2,0W;05:20
9.4.2019;fridge;2,0W;05:25
9.4.2019;fridge;36,7W;05:30
9.4.2019;fridge;37,2W;05:35
9.4.2019;fridge;37,8W;05:40
9.4.2019;fridge;37,2W;05:45
9.4.2019;fridge;37,1W;05:50
9.4.2019;fridge;36,4W;05:55
9.4.2019;fridge;34,4W;06:00
9.4.2019;fridge;34,6W;06:05
9.4.2019;fridge;34,1W;06:10
9.4.2019;fridge;34,5W;06:15
9.4.2019;fridge;34,2W;06:20
9.4.2019;fridge;34,2W;06:25
9.4.2019;fridge;1,6W;06:30
9.4.2019;fridge;1,6W;06:35
9.4.2019;fridge;1,6W;06:40
9.4.2019;fridge;1,8W;06:45
9.4.2019;fridge;34,9W;06:50
9.4.2019;fridge;35,7W;06:55
9.4.2019;fridge;37,0W;07:00
9.4.2019;fridge;37,7W;07:05
9.4.2019;fridge;37,1W;07:10
9.4.2019;fridge;37,1W;07:15
9.4.2019;fridge;34,6W;07:20
9.4.2019;fridge;34,6W;07:25
9.4.2019;fridge;34,7W;07:30
9.4.2019;fridge;34,2W;07:35
9.4.2019;fridge;33,6W;07:40
9.4.2019;fridge;33,3W;07:45
9.4.2019;fridge;2,6W;07:50
9.4.2019;fridge;2,6W;07:55
9.4.2019;fridge;2,6W;08:00
9.4.2019;fridge;26,3W;08:05
9.4.2019;fridge;35,3W;08:10
9.4.2019;fridge;36,9W;08:15
9.4.2019;fridge;36,9W;08:20
9.4.2019;fridge;37,7W;08:25
9.4.2019;fridge;36,5W;08:30
9.4.2019;fridge;65,0W;08:35
9.4.2019;fridge;65,0W;08:40
9.4.2019;fridge;65,0W;08:45
9.4.2019;fridge;64,9W;08:50
9.4.2019;fridge;2,8W;08:55
9.4.2019;fridge;2,7W;09:00
9.4.2019;fridge;2,6W;09:05
9.4.2019;fridge;2,6W;09:10
9.4.2019;fridge;44,4W;09:15
9.4.2019;fridge;67,4W;09:20
9.4.2019;fridge;67,4W;09:25
9.4.2019;fridge;67,4W;09:30
9.4.2019;fridge;67,4W;09:35
9.4.2019;fridge;67,4W;09:40
9.4.2019;fridge;67,4W;09:45
9.4.2019;fridge;2,6W;09:50
9.4.2019;fridge;2,6W;09:55
9.4.2019;fridge;2,6W;10:00
9.4.2019;fridge;2,4W;10:05
9.4.2019;fridge;9,4W;10:10
9.4.2019;fridge;34,3W;10:15
9.4.2019;fridge;35,8W;10:20
9.4.2019;fridge;37,9W;10:25
9.4.2019;fridge;37,9W;10:30
9.4.2019;fridge;36,1W;10:35
9.4.2019;fridge;35,6W;10:40
9.4.2019;fridge;35,6W;10:45
9.4.2019;fridge;35,1W;10:50
9.4.2019;fridge;35,1W;10:55
9.4.2019;fridge;34,8W;11:00
9.4.2019;fridge;35,0W;11:05
9.4.2019;fridge;2,7W;11:10
9.4.2019;fridge;2,5W;11:15
9.4.2019;fridge;2,7W;11:20
9.4.2019;fridge;2,7W;11:25
9.4.2019;fridge;32,6W;11:30
9.4.2019;fridge;37,6W;11:35
9.4.2019;fridge;37,6W;11:40
9.4.2019;fridge;39,4W;11:45
9.4.2019;fridge;39,0W;11:50
9.4.2019;fridge;38,6W;11:55
9.4.2019;fridge;37,4W;12:00
9.4.2019;fridge;36,5W;12:05
9.4.2019;fridge;36,2W;12:10
9.4.2019;fridge;36,1W;12:15
9.4.2019;fridge;36,5W;12:20
9.4.2019;fridge;36,1W;12:25
9.4.2019;fridge;36,1W;12:30
9.4.2019;fridge;35,7W;12:35
9.4.2019;fridge;2,7W;12:40
9.4.2019;fridge;2,7W;12:45
9.4.2019;fridge;2,7W;12:50
9.4.2019;fridge;1,9W;12:55
9.4.2019;fridge;36,2W;13:00
9.4.2019;fridge;38,5W;13:05
9.4.2019;fridge;38,5W;13:10
9.4.2019;fridge;39,3W;13:15
9.4.2019;fridge;39,3W;13:20
9.4.2019;fridge;39,3W;13:25
9.4.2019;fridge;35,7W;13:30
9.4.2019;fridge;35,9W;13:35
9.4.2019;fridge;35,5W;13:40
9.4.2019;fridge;35,5W;13:45
9.4.2019;fridge;35,2W;13:50
9.4.2019;fridge;34,9W;13:55
9.4.2019;fridge;34,5W;14:00
9.4.2019;fridge;34,5W;14:05
9.4.2019;fridge;2,6W;14:10
9.4.2019;fridge;1,8W;14:15
9.4.2019;fridge;1,8W;14:20
9.4.2019;fridge;1,8W;14:25
9.4.2019;fridge;35,5W;14:30
9.4.2019;fridge;37,2W;14:35
9.4.2019;fridge;37,6W;14:40
9.4.2019;fridge;39,2W;14:45
9.4.2019;fridge;38,9W;14:50
9.4.2019;fridge;38,2W;14:55
9.4.2019;fridge;38,2W;15:00
9.4.2019;fridge;36,3W;15:05
9.4.2019;fridge;35,4W;15:10
9.4.2019;fridge;34,1W;15:15
9.4.2019;fridge;33,9W;15:20
9.4.2019;fridge;35,0W;15:25
9.4.2019;fridge;35,0W;15:30
9.4.2019;fridge;34,2W;15:35
9.4.2019;fridge;2,5W;15:40
9.4.2019;fridge;2,5W;15:45
9.4.2019;fridge;2,0W;15:50
9.4.2019;fridge;2,0W;15:55
9.4.2019;fridge;35,8W;16:00
9.4.2019;fridge;37,5W;16:05
9.4.2019;fridge;37,9W;16:10
9.4.2019;fridge;37,9W;16:15
9.4.2019;fridge;38,5W;16:20
9.4.2019;fridge;38,5W;16:25
9.4.2019;fridge;36,0W;16:30
9.4.2019;fridge;70,0W;16:35
9.4.2019;fridge;70,0W;16:40
